second,src,dst,packetcount,src_ratio,dst_ratio,src_duration_ratio,dst_duration_ratio,TotalPacketDuration,TotalPacketLenght,src_packet_ratio,dst_packet_ratio,DioCount,DisCount,DaoCount,OtherMsg,target
105.0,42,37,2,0.13333334,0.13333334,0.14751633,0.14751633,0.095001220703125,156,0.115641214,0.115641214,0,0,2,0,sinkhole
255.0,12,4,5,0.045045044,0.08108108,0.08372775,0.084671445,0.0879974365234375,445,0.044055045,0.07929908,0,0,0,5,version_num
464.0,29,49,8,0.9259259,0.2962963,0.9449192,0.7624438,1.149017333984375,544,0.9259259,0.2962963,0,0,0,8,dis_flood
525.0,16,7,1,0.33333334,0.6666667,0.11353944,0.89525586,0.052001953125,89,0.38528138,0.54112554,0,0,0,7,sinkhole
480.0,2,0,1,0.25,0.25,0.96200347,0.96200347,0.050994873046875,106,0.33125,0.33125,0,0,0,21,sinkhole
518.0,40,35,3,0.42857143,0.42857143,0.4,0.4,0.0059814453125,204,0.42857143,0.42857143,0,0,0,11,legitimate
601.0,3,0,1,0.16666667,0.16666667,0.44013268,0.44013268,0.08099365234375,106,0.2128514,0.2128514,0,0,0,79,dis_flood
234.0,3,0,1,0.16666667,0.16666667,0.3116849,0.3116849,0.1630096435546875,106,0.2128514,0.2128514,0,0,0,32,dis_flood
837.0,28,27,1,0.0625,0.0625,0.048780486,0.048780486,0.001953125,68,0.057724956,0.057724956,0,0,0,8,legitimate
769.0,24,5,4,0.17391305,0.4347826,0.09187675,0.19271709,0.010009765625,303,0.14532374,0.37601918,0,0,0,127,legitimate
555.0,12,4,1,1.0,1.0,1.0,1.0,0.052978515625,89,1.0,1.0,0,0,0,15,dis_flood
178.0,1,0,1,0.25,0.25,0.90942186,0.90942186,2.248992919921875,106,0.2841823,0.2841823,0,0,0,8,sinkhole
305.0,28,44,47,0.6103896,0.6103896,0.9837821,0.9837821,0.97003173828125,3102,0.570011,0.570011,0,47,0,12686,version_num
125.0,26,44,14,0.07692308,0.5934066,0.17395455,0.68158394,0.1709976196289062,1386,0.09132239,0.6196877,14,0,0,0,version_num
523.0,9,5,1,1.0,1.0,1.0,1.0,0.00201416015625,89,1.0,1.0,0,0,0,18,legitimate
854.0,4,0,1,0.2,0.2,0.09756097,0.09756097,0.0009765625,106,0.2591687,0.2591687,0,0,0,103,legitimate
346.0,35,40,4,0.36363637,0.36363637,0.43425077,0.43425077,0.01300048828125,272,0.33538842,0.33538842,0,0,0,37,legitimate
389.0,17,7,1,1.0,1.0,1.0,1.0,0.045013427734375,89,1.0,1.0,0,0,0,6,sinkhole
464.0,50,29,1,0.037037037,0.074074075,0.055080798,0.055080798,0.0830078125,68,0.037037037,0.074074075,0,0,0,1,dis_flood
302.0,50,29,1,0.33333334,1.0,0.002830606,1.0,0.0009765625,78,0.33333334,1.0,0,0,1,0,dis_flood
464.0,49,29,1,0.037037037,0.074074075,0.0,0.055080798,0.0,68,0.037037037,0.074074075,0,0,0,1,dis_flood
660.0,6,5,1,0.083333336,0.41666666,0.034126163,0.18614271,0.00201416015625,89,0.098234,0.43267107,0,0,0,23,legitimate
855.0,12,5,5,0.8333333,0.8333333,0.93043476,0.93043476,0.0130615234375,392,0.7871486,0.7871486,0,0,0,137,legitimate
171.0,10,4,4,0.8,0.8,0.9311251,0.9311251,0.0270233154296875,303,0.7408313,0.7408313,0,0,0,13,dis_flood
286.0,29,44,22,0.3548387,0.62903225,0.3081671,0.63193727,0.355010986328125,2178,0.3851459,0.6827586,22,0,0,0,version_num
187.0,33,44,20,0.14705883,0.75735295,0.007593136,0.97907895,0.0079803466796875,1980,0.19736843,0.7434211,20,0,0,0,version_num
309.0,28,44,59,0.5566038,0.5566038,0.80806524,0.80806524,0.879974365234375,3894,0.5150794,0.5150794,0,59,0,12790,version_num
264.0,35,44,25,0.17605634,0.6830986,0.22484021,0.4968981,0.218994140625,2475,0.18795565,0.7292679,25,0,0,32,version_num
323.0,36,27,1,0.1,0.1,0.05038168,0.05038168,0.001007080078125,68,0.1,0.1,0,0,0,3,legitimate
366.0,24,44,3,0.05357143,0.76785713,0.49656546,0.99656546,0.5780029296875,297,0.06582447,0.77526593,3,0,0,0,version_num
506.0,2,0,1,0.2,0.2,0.6934594,0.6934594,0.628997802734375,106,0.22943723,0.22943723,0,0,0,33,dis_flood
330.0,25,5,1,0.125,0.125,0.05924596,0.05924596,0.001007080078125,89,0.15752213,0.15752213,0,0,0,10,legitimate
343.0,27,38,4,0.4,0.4,0.4804401,0.4804401,0.011993408203125,272,0.35324675,0.35324675,0,0,0,31,legitimate
171.0,34,40,38,0.2753623,0.3115942,0.21579984,0.21772557,0.2239990234375,2964,0.28052244,0.31743327,0,0,38,0,version_num
478.0,53,42,4,0.16,0.16,0.33727598,0.33727598,0.227996826171875,272,0.12830189,0.12830189,0,0,0,8,dis_flood
212.0,33,43,10,0.084745765,0.084745765,0.093637936,0.093637936,0.100006103515625,780,0.0913242,0.0913242,0,0,10,0,version_num
137.0,27,44,21,0.36477986,0.3710692,0.36768854,0.55962455,0.2370147705078125,2079,0.36397624,0.4281944,21,0,0,0,version_num
238.0,23,7,5,0.41666666,0.8333333,0.40191364,0.8713935,0.1249847412109375,392,0.3935743,0.7871486,0,0,0,14,sinkhole
722.0,8,4,1,0.16666667,0.8333333,0.0,1.0,0.0,36,0.072289154,0.7871486,0,0,0,68,dis_flood
245.0,34,44,1,0.032258064,1.0,0.095039725,1.0,0.093994140625,99,0.04761905,1.0,1,0,0,0,version_num
287.0,29,44,7,0.12903225,0.6236559,0.12563266,0.78706837,0.12701416015625,693,0.13355531,0.66333705,7,0,0,0,version_num
542.0,27,4,1,0.14285715,0.85714287,0.18809797,0.996747,0.05999755859375,89,0.15161839,0.81942075,0,0,0,11,dis_flood
322.0,47,35,9,0.6923077,0.6923077,0.66604996,0.66604996,0.02197265625,612,0.6923077,0.6923077,0,0,0,9,legitimate
110.0,45,67,18,0.32142857,1.0,0.2631033,1.0,0.27099609375,1782,0.32142857,1.0,18,0,0,0,sinkhole
3390.0,24,7,5,1.0,1.0,1.0,1.0,0.350830078125,392,1.0,1.0,0,0,0,54,sinkhole
63.0,41,44,9,0.11235955,0.8426966,0.1669958,0.7121819,0.1280021667480468,891,0.14110966,0.8409786,9,0,0,0,version_num
362.0,33,40,29,0.2929293,0.2929293,0.012913115,0.012913115,0.0169677734375,2262,0.32640693,0.32640693,0,0,29,0,version_num
141.0,26,5,4,0.8,0.8,0.9097222,0.9097222,0.0099945068359375,303,0.7408313,0.7408313,0,0,0,18,legitimate
210.0,19,7,1,0.037037037,0.074074075,0.045744944,0.4105725,0.045013427734375,89,0.034086555,0.06817311,0,0,0,10,sinkhole
434.0,33,7,1,0.05263158,0.5263158,0.0,0.25441697,0.0,89,0.075551786,0.6655348,0,0,0,7,sinkhole
105.0,37,44,25,0.18656716,0.8432836,0.18981273,0.7962089,0.19000244140625,2475,0.23102772,0.8471016,25,0,0,0,version_num
334.0,1,0,1,0.04347826,0.04347826,0.017656501,0.017656501,0.001007080078125,106,0.06491121,0.06491121,0,0,0,49,legitimate
686.0,10,5,1,0.2,0.2,0.17877094,0.17877094,0.001953125,89,0.2465374,0.2465374,0,0,0,24,legitimate
385.0,14,4,5,0.06410257,0.06410257,0.0013439193,0.0013439193,0.001983642578125,445,0.078802906,0.078802906,0,0,0,10,version_num
199.0,39,44,25,0.36764705,0.9117647,0.14743109,0.97692037,0.1469879150390625,2475,0.43058455,0.91858035,25,0,0,27,version_num
150.0,42,29,1,0.025,0.025,0.0016410899,0.0016410899,0.0019989013671875,78,0.0207502,0.0207502,0,0,1,0,dis_flood
297.0,29,45,14,0.6363636,0.6363636,0.9387486,0.9387486,0.260986328125,952,0.59611773,0.59611773,0,0,0,14,legitimate
210.0,34,43,17,0.073275864,0.073275864,0.0029326824,0.0029326824,0.0030059814453125,1326,0.074231654,0.074231654,0,0,17,0,version_num
306.0,12,5,5,0.41666666,0.41666666,0.5168421,0.5168421,0.014984130859375,392,0.43267107,0.43267107,0,0,0,41,legitimate
290.0,34,39,14,0.46666667,0.46666667,0.008757347,0.008757347,0.009002685546875,1092,0.5083799,0.5083799,0,0,14,0,version_num
95.0,26,44,25,0.23636363,0.7181818,0.23315626,0.8085563,0.2180023193359375,2475,0.28518766,0.7298928,25,0,0,0,version_num
477.0,35,47,4,0.44444445,0.44444445,0.5264847,0.5264847,0.010009765625,272,0.42969984,0.42969984,0,0,0,12,legitimate
111.0,29,22,3,0.20253165,0.07594936,0.28642738,0.005030019,0.0009994506835937,234,0.22969374,0.06924101,0,0,3,0,version_num
3330.0,64,37,1,0.14285715,0.2857143,0.18973562,0.41368586,0.02978515625,68,0.14285715,0.2857143,0,0,0,2,sinkhole
386.0,26,44,2,1.0,1.0,1.0,1.0,0.493988037109375,198,1.0,1.0,2,0,0,0,version_num
448.0,1,0,1,0.16666667,0.16666667,0.08396947,0.08396947,0.001007080078125,106,0.2128514,0.2128514,0,0,0,71,legitimate
3314.0,37,50,5,0.2173913,0.2173913,0.12481203,0.12481203,0.060791015625,340,0.21451104,0.21451104,0,0,0,31,sinkhole
164.0,31,7,1,1.0,1.0,1.0,1.0,0.066009521484375,89,1.0,1.0,0,0,0,2,sinkhole
291.0,33,43,4,0.03809524,0.03809524,0.00260225,0.00260225,0.003021240234375,312,0.042310823,0.042310823,0,0,4,0,version_num
97.0,28,44,97,0.58787876,0.6848485,0.77642006,0.93292445,0.7639923095703125,6402,0.5316393,0.66317886,0,97,0,2228,version_num
174.0,33,41,8,0.05,0.05,0.08612021,0.08612021,0.07501220703125,624,0.049464922,0.049464922,0,0,8,0,version_num
167.0,50,54,29,1.0,1.0,1.0,1.0,1.8719940185546875,2871,1.0,1.0,29,0,0,0,dis_flood
96.0,25,41,14,0.14,0.18,0.061890814,0.0783301,0.063995361328125,1092,0.15881327,0.20418848,0,0,14,0,version_num
416.0,24,5,4,0.36363637,0.8181818,0.42857143,0.8942203,0.011993408203125,303,0.33406836,0.7662624,0,0,0,64,legitimate
93.0,34,41,5,0.045454547,0.045454547,0.05221816,0.05221816,0.0530014038085937,390,0.03880597,0.03880597,0,0,5,0,version_num
322.0,31,22,5,0.04032258,0.10483871,0.0029611725,0.09702372,0.00299072265625,390,0.033307713,0.08660005,0,0,5,0,version_num
110.0,28,44,60,0.54545456,0.56363636,0.489435,0.6332,0.4630050659179687,3960,0.5011389,0.5261959,0,60,0,3178,version_num
117.0,40,37,1,0.03846154,0.03846154,0.0,0.0,0.0,78,0.031591736,0.031591736,0,0,1,0,sinkhole
275.0,14,7,1,0.2,0.6,0.2639955,0.27017412,0.04302978515625,89,0.2386059,0.43163538,0,0,0,4,sinkhole
205.0,39,29,1,0.083333336,0.33333334,0.036743924,0.3702657,0.0009918212890625,78,0.08074534,0.32298136,0,0,1,0,legitimate
277.0,26,5,3,0.0882353,0.14705883,0.012512537,0.018768804,0.00799560546875,267,0.0805187,0.13419783,0,0,0,39,legitimate
479.0,8,7,1,0.33333334,1.0,0.268329,1.0,0.04400634765625,89,0.33333334,1.0,0,0,0,8,sinkhole
315.0,27,44,29,0.9411765,0.85294116,0.9527445,0.869502,0.072998046875,1972,0.9411765,0.85294116,0,0,0,29,legitimate
76.0,31,24,7,0.07954545,0.07954545,0.004208227,0.004208227,0.003997802734375,546,0.08508649,0.08508649,0,0,7,0,version_num
124.0,3,0,1,0.14285715,0.14285715,0.111393474,0.111393474,0.0020065307617187,106,0.18057922,0.18057922,0,0,0,13,dis_flood
67.0,34,29,4,0.22222222,0.7777778,0.23674698,0.81586343,0.0089950561523437,312,0.22222222,0.7777778,0,0,4,0,legitimate
212.0,26,5,5,0.8333333,0.8333333,0.8572985,0.8572985,0.0120086669921875,392,0.7871486,0.7871486,0,0,0,32,legitimate
638.0,36,27,1,0.125,0.125,0.07476635,0.07476635,0.0009765625,68,0.11604095,0.11604095,0,0,0,6,legitimate
75.0,46,49,11,0.25581396,0.90697676,0.2962806,0.94906574,0.063995361328125,1089,0.26096335,0.92523366,11,0,0,0,legitimate
417.0,28,44,21,1.0,1.0,1.0,1.0,1.9010009765625,1386,1.0,1.0,0,21,0,16193,version_num
246.0,24,7,3,0.16666667,0.22222222,0.085621715,0.17124343,0.0500030517578125,214,0.12617925,0.17865565,0,0,0,18,sinkhole
814.0,16,5,10,0.37037036,0.962963,0.91535485,0.9979355,0.4329833984375,890,0.37600338,0.9552176,0,0,0,42,legitimate
231.0,30,44,13,0.123809524,0.8857143,0.00729626,0.667354,0.00701904296875,1287,0.1715314,0.8752499,13,0,0,0,version_num
63.0,41,22,1,0.11235955,0.02247191,0.1669958,0.09627037,0.0419998168945312,78,0.14110966,0.022717344,0,0,1,0,version_num
3231.0,28,7,4,1.0,1.0,1.0,1.0,0.8369140625,356,1.0,1.0,0,0,0,40,sinkhole
520.0,35,40,4,0.6666667,0.6666667,0.7490494,0.7490494,0.01202392578125,272,0.60444444,0.60444444,0,0,0,45,legitimate
385.0,31,44,8,0.102564104,0.8076923,0.5569202,0.8455527,0.822021484375,792,0.14025146,0.7830707,8,0,0,0,version_num
136.0,29,44,27,0.112033196,0.44813278,0.008646166,0.3710829,0.0090179443359375,2673,0.13162948,0.48914167,27,0,0,0,version_num
442.0,23,4,4,0.8,0.8,0.065758556,0.065758556,0.076019287109375,356,0.77056277,0.77056277,0,0,0,36,dis_flood
386.0,32,54,29,1.0,1.0,1.0,1.0,1.155975341796875,2871,1.0,1.0,29,0,0,29,dis_flood
192.0,26,44,29,0.19205298,0.8807947,0.13878709,0.99803257,0.1410064697265625,2871,0.19703521,0.9036442,29,0,0,0,version_num
317.0,36,54,2,0.6666667,0.6666667,0.84779966,0.84779966,0.467987060546875,198,0.68989545,0.68989545,2,0,0,0,dis_flood
3291.0,37,60,5,1.0,1.0,1.0,1.0,0.091064453125,340,1.0,1.0,0,0,0,22,sinkhole
69.0,19,7,1,0.07692308,0.07692308,0.0,0.0,0.0,36,0.029244516,0.029244516,0,0,0,5,sinkhole
856.0,10,5,1,0.14285715,0.85714287,0.16025642,0.8942308,0.0030517578125,89,0.15161839,0.81942075,0,0,0,31,legitimate
262.0,11,5,1,1.0,1.0,1.0,1.0,0.001007080078125,89,1.0,1.0,0,0,0,7,legitimate
297.0,17,5,3,0.13636364,0.13636364,0.025246982,0.025246982,0.00701904296875,267,0.16718848,0.16718848,0,0,0,40,legitimate
219.0,11,4,1,1.0,1.0,1.0,1.0,0.0830078125,89,1.0,1.0,0,0,0,5,dis_flood
433.0,6,0,1,0.071428575,0.14285715,0.0,0.14148906,0.0,106,0.082362086,0.16472417,0,0,0,14,sinkhole
151.0,25,23,29,0.20422535,0.20422535,0.13904306,0.13904306,0.125,2262,0.17674637,0.17674637,0,0,29,0,version_num
3340.0,23,7,4,1.0,1.0,1.0,1.0,0.12109375,356,1.0,1.0,0,0,0,49,sinkhole
342.0,4,0,1,0.33333334,0.33333334,0.13499345,0.13499345,0.04400634765625,106,0.45887446,0.45887446,0,0,0,8,sinkhole
124.0,38,23,2,0.016260162,0.016260162,0.0010219445,0.0010219445,0.0009994506835937,156,0.016597511,0.016597511,0,0,2,0,version_num
216.0,41,27,1,0.125,0.625,0.0009336203,0.0046752286,0.0019989013671875,78,0.11872146,0.5936073,0,0,1,0,legitimate
173.0,30,23,5,0.032258064,0.032258064,0.073112994,0.073112994,0.0739898681640625,390,0.031026253,0.031026253,0,0,5,0,version_num
3427.0,26,7,5,0.8333333,0.8333333,0.5589225,0.5589225,0.0810546875,392,0.7871486,0.7871486,0,0,0,54,sinkhole
198.0,39,44,4,0.025974026,0.9350649,0.007964427,0.88721883,0.0079803466796875,396,0.0359673,0.9291553,4,0,0,27,version_num
205.0,34,44,29,0.14285715,0.8214286,0.07724498,0.96729213,0.0730133056640625,2871,0.16452405,0.8309981,29,0,0,0,version_num
3241.0,27,7,4,0.8,0.8,0.6028881,0.6028881,0.040771484375,303,0.7408313,0.7408313,0,0,0,40,sinkhole
232.0,42,37,1,0.04761905,0.04761905,0.050050925,0.050050925,0.0419921875,78,0.039513677,0.039513677,0,0,1,0,sinkhole
168.0,27,40,5,0.09615385,0.09615385,0.0039581824,0.0039581824,0.003997802734375,390,0.111683846,0.111683846,0,0,5,0,version_num
245.0,24,7,2,0.11111111,0.11111111,0.14082307,0.14082307,0.0989990234375,178,0.101021565,0.101021565,0,0,0,15,sinkhole
298.0,33,43,10,0.12658228,0.12658228,0.06981271,0.06981271,0.058013916015625,780,0.14001077,0.14001077,0,0,10,0,version_num
120.0,45,29,3,0.0882353,0.0882353,0.050016686,0.050016686,0.0080032348632812,234,0.071515895,0.071515895,0,0,0,3,legitimate
125.0,48,67,17,0.34,1.0,0.5509156,1.0,0.5410003662109375,1683,0.34,1.0,17,0,0,0,sinkhole
123.0,19,5,1,0.055555556,0.055555556,0.0024141457,0.0024141457,0.0019989013671875,89,0.050225735,0.050225735,0,0,0,2,legitimate
711.0,3,4,3,0.2,0.2,0.2578397,0.2578397,0.009033203125,318,0.2521808,0.2521808,0,0,0,76,legitimate
674.0,27,44,5,0.25,0.25,0.25617686,0.25617686,0.01202392578125,340,0.23448277,0.23448277,0,0,0,48,legitimate
81.0,28,44,117,0.7647059,0.7647059,0.86514026,0.86514026,0.8660049438476562,7722,0.73333335,0.73333335,0,117,0,1277,version_num
373.0,28,44,28,0.22950819,0.40163934,0.12606904,0.6865194,0.12506103515625,1848,0.19207983,0.40816963,0,28,0,15128,version_num
225.0,30,23,5,0.06849315,0.06849315,0.0053017815,0.0053017815,0.0050048828125,390,0.07602339,0.07602339,0,0,5,0,version_num
238.0,37,23,5,0.034013607,0.0952381,0.0009829719,0.108005926,0.0009918212890625,390,0.029371893,0.082241304,0,0,5,0,version_num
67.0,1,0,1,0.2,0.2,0.17019722,0.17019722,0.0479965209960937,106,0.2591687,0.2591687,0,0,0,2,sinkhole
3326.0,37,44,5,1.0,1.0,1.0,1.0,2.090087890625,340,1.0,1.0,0,0,0,5,sinkhole
641.0,14,4,1,1.0,1.0,1.0,1.0,0.052001953125,89,1.0,1.0,0,0,0,17,dis_flood
3290.0,37,63,5,0.71428573,0.71428573,0.5201613,0.5201613,0.06298828125,340,0.71428573,0.71428573,0,0,0,42,sinkhole
65.0,57,67,16,0.8,0.8,0.117047146,0.117047146,0.1949996948242187,1584,0.8164948,0.8164948,16,0,0,0,sinkhole
469.0,42,41,7,0.3181818,0.3181818,0.20343652,0.20343652,0.141998291015625,476,0.30126584,0.30126584,0,0,0,13,dis_flood
720.0,9,5,1,0.5,1.0,0.4923077,1.0,0.001953125,89,0.5,1.0,0,0,0,26,legitimate
503.0,29,46,4,0.2857143,0.2857143,0.3996949,0.3996949,0.0159912109375,272,0.26103646,0.26103646,0,0,0,27,legitimate
78.0,33,41,36,0.37894738,0.37894738,0.46958017,0.46958017,0.4939956665039062,2808,0.3993174,0.3993174,0,0,36,0,version_num
503.0,46,29,4,0.2857143,0.2857143,0.2501907,0.2501907,0.010009765625,272,0.26103646,0.26103646,0,0,0,12,legitimate
65.0,27,4,1,0.14285715,0.85714287,0.083280355,0.87507945,0.0019989013671875,89,0.15161839,0.81942075,0,0,0,1,dis_flood
65.0,28,44,47,0.8545455,0.8545455,0.92256725,0.92256725,0.9889907836914062,3102,0.8325282,0.8325282,0,47,0,240,version_num
678.0,20,4,1,1.0,1.0,1.0,1.0,0.05999755859375,89,1.0,1.0,0,0,0,13,dis_flood
108.0,9,4,5,0.8333333,0.8333333,0.88240576,0.88240576,0.0149993896484375,392,0.7871486,0.7871486,0,0,0,9,dis_flood
103.0,24,7,3,0.1,0.16666667,0.09330145,0.2363023,0.0919952392578125,267,0.0964247,0.14156735,0,0,0,4,sinkhole
389.0,31,22,3,0.071428575,0.071428575,0.43587887,0.43587887,0.458984375,234,0.06478405,0.06478405,0,0,3,0,version_num
551.0,8,5,1,0.5,1.0,0.75384617,1.0,0.00299072265625,89,0.5,1.0,0,0,0,19,legitimate
254.0,3,0,1,0.2,0.2,0.54433006,0.54433006,0.0919952392578125,106,0.2591687,0.2591687,0,0,0,37,dis_flood
96.0,23,5,5,0.71428573,0.85714287,0.17849843,0.98215014,0.0099945068359375,392,0.6678024,0.81942075,0,0,0,5,legitimate
145.0,27,7,1,0.5,0.5,0.0,0.0,0.0,36,0.2535211,0.2535211,0,0,0,9,sinkhole
439.0,8,4,5,0.8333333,0.8333333,0.9886831,0.9886831,0.087982177734375,392,0.7871486,0.7871486,0,0,0,42,dis_flood
168.0,28,44,47,0.90384614,0.90384614,0.99604183,0.99604183,1.006011962890625,3102,0.88831615,0.88831615,0,47,0,5860,version_num
787.0,39,29,4,0.5,0.5,0.5,0.5,0.010009765625,272,0.5,0.5,0,0,0,36,legitimate
599.0,26,5,5,0.8333333,0.8333333,0.9298246,0.9298246,0.012939453125,392,0.7871486,0.7871486,0,0,0,93,legitimate
292.0,13,5,3,0.33333334,0.8888889,0.41624364,0.9162437,0.010009765625,267,0.34901962,0.8614379,0,0,0,38,legitimate
239.0,28,44,21,0.1418919,0.7297297,0.18140268,0.9348909,0.19500732421875,1386,0.105648294,0.762177,0,21,0,9946,version_num
609.0,29,27,1,0.16666667,0.16666667,0.13414635,0.13414635,0.00201416015625,68,0.16666667,0.16666667,0,0,0,6,legitimate
308.0,30,7,1,0.5,1.0,0.52437663,1.0,0.042999267578125,89,0.5,1.0,0,0,0,5,sinkhole
357.0,29,44,29,0.20422535,0.97887325,0.007616441,0.99576575,0.009002685546875,2871,0.20514469,0.98327976,29,0,0,0,version_num
115.0,20,5,4,0.08888889,0.24444444,0.039778333,0.12434525,0.00799560546875,303,0.07178394,0.19426677,0,0,0,28,legitimate
390.0,25,42,11,0.1594203,0.1594203,0.48325107,0.48325107,0.47503662109375,858,0.1329614,0.1329614,0,0,11,0,version_num
3369.0,37,61,5,0.8333333,0.8333333,0.8596698,0.8596698,0.177978515625,340,0.8333333,0.8333333,0,0,0,43,sinkhole
352.0,22,7,5,0.8333333,0.8333333,1.0,1.0,0.160003662109375,392,0.7871486,0.7871486,0,0,0,24,sinkhole
190.0,3,4,3,0.33333334,0.33333334,0.45423025,0.45423025,0.0099945068359375,318,0.41677588,0.41677588,0,0,0,14,legitimate
113.0,22,44,25,0.28735632,0.6666667,0.2299112,0.78014493,0.2060012817382812,2475,0.32673267,0.70138615,25,0,0,0,version_num
92.0,42,22,5,0.2173913,0.072463766,0.19838849,0.13426447,0.0619964599609375,390,0.24257049,0.06604013,0,0,5,0,version_num
156.0,30,23,3,0.0625,0.0625,0.00094207656,0.00094207656,0.001007080078125,234,0.063621536,0.063621536,0,0,3,0,version_num
682.0,9,4,4,0.8,0.8,0.8325918,0.8325918,0.73095703125,303,0.7408313,0.7408313,0,0,0,62,dis_flood
109.0,34,40,14,0.12068965,0.12068965,0.07122266,0.07122266,0.0720062255859375,1092,0.13284671,0.13284671,0,0,14,0,version_num
519.0,29,7,4,0.6666667,0.8333333,0.52817786,0.76925486,0.10296630859375,303,0.6084337,0.7871486,0,0,0,35,sinkhole
146.0,41,42,5,0.12195122,0.2682927,0.011912556,0.10728575,0.0099945068359375,390,0.10214772,0.224725,0,0,5,0,dis_flood
638.0,8,4,5,0.8333333,0.8333333,0.74475527,0.74475527,0.14300537109375,392,0.7871486,0.7871486,0,0,0,60,dis_flood
278.0,26,5,1,0.09090909,0.54545456,0.087649405,0.47808766,0.00201416015625,36,0.039779004,0.41436464,0,0,0,40,legitimate
3287.0,65,37,1,0.071428575,0.14285715,0.04102167,0.088622294,0.02587890625,68,0.06433302,0.12866604,0,0,0,2,sinkhole
271.0,14,4,1,1.0,1.0,1.0,1.0,1.083984375,89,1.0,1.0,0,0,0,10,dis_flood
148.0,43,42,11,0.39285713,0.96428573,0.46127114,0.9976891,0.3990020751953125,858,0.39285713,0.96428573,0,0,11,0,dis_flood
162.0,38,40,5,0.0862069,0.0862069,0.17345083,0.17345083,0.1790008544921875,390,0.09969325,0.09969325,0,0,5,0,version_num
547.0,2,0,1,0.16666667,0.16666667,0.0,0.0,0.0,106,0.2128514,0.2128514,0,0,0,35,dis_flood
640.0,26,5,5,0.2,0.2,0.24539171,0.24539171,0.01300048828125,392,0.21899441,0.21899441,0,0,0,102,legitimate
272.0,43,44,9,0.06666667,0.6666667,0.17702672,0.98321384,0.167999267578125,891,0.089791395,0.64516777,9,0,0,0,version_num
115.0,57,67,9,0.64285713,0.64285713,0.3573708,0.3573708,0.2229995727539062,891,0.6896285,0.6896285,9,0,0,0,sinkhole
158.0,2,0,1,0.16666667,0.16666667,0.032464337,0.032464337,0.001007080078125,106,0.2128514,0.2128514,0,0,0,5,legitimate
250.0,17,7,1,0.05882353,0.05882353,0.11611241,0.11611241,0.04400634765625,89,0.05319785,0.05319785,0,0,0,4,sinkhole
87.0,28,7,1,0.5,1.0,0.5800046,1.0,0.406005859375,89,0.5,1.0,0,0,0,4,sinkhole
221.0,32,44,8,0.082474224,0.87628865,0.0019520482,0.9277295,0.0019989013671875,792,0.089765385,0.8939136,0,0,0,29,version_num
464.0,21,5,5,0.45454547,0.54545456,0.5450763,0.59084606,0.011993408203125,392,0.45634457,0.55995345,0,0,0,69,legitimate
367.0,22,44,24,0.21621622,0.6846847,0.16744542,0.8300723,0.139984130859375,2376,0.23783784,0.7267267,24,0,0,0,version_num
490.0,22,7,3,0.75,0.75,0.99839383,0.99839383,0.607025146484375,214,0.66875,0.66875,0,0,0,37,sinkhole
534.0,9,4,5,0.8333333,0.8333333,1.0,1.0,0.11895751953125,392,0.7871486,0.7871486,0,0,0,49,dis_flood
3315.0,6,0,1,0.09090909,0.09090909,0.066576086,0.066576086,0.035888671875,106,0.12649165,0.12649165,0,0,0,29,sinkhole
438.0,65,67,15,1.0,1.0,1.0,1.0,1.2030029296875,1485,1.0,1.0,15,0,0,0,sinkhole
467.0,23,5,4,0.2,0.5,0.22184531,0.5101764,0.009979248046875,303,0.19675325,0.5090909,0,0,0,73,legitimate
381.0,28,44,11,1.0,1.0,1.0,1.0,0.816986083984375,726,1.0,1.0,0,11,0,15243,version_num
689.0,7,4,2,0.25,0.375,0.8687203,0.8687203,1.10504150390625,72,0.10419682,0.23299566,0,0,0,703,dis_flood
154.0,35,54,29,0.82857144,0.82857144,0.93241364,0.93241364,0.5930023193359375,2871,0.8521817,0.8521817,29,0,0,0,dis_flood
653.0,32,54,28,0.7368421,0.7368421,0.50058615,0.50058615,0.4169921875,2772,0.76616913,0.76616913,28,0,0,29,dis_flood
235.0,26,22,5,0.041322313,0.041322313,0.0009834893,0.0009834893,0.001007080078125,390,0.047181223,0.047181223,0,0,5,0,version_num
323.0,32,22,1,0.028169014,0.014084507,0.088840686,0.0016022875,0.001983642578125,78,0.031226581,0.012990258,0,0,1,0,version_num
413.0,28,44,12,1.0,1.0,1.0,1.0,0.81298828125,792,1.0,1.0,0,12,0,16124,version_num
324.0,25,42,6,0.060606062,0.060606062,0.007349646,0.007349646,0.0050048828125,468,0.06396064,0.06396064,0,0,6,0,version_num
85.0,37,44,8,0.10958904,0.89041096,0.006075691,0.9989874,0.0059967041015625,792,0.1529548,0.87949014,8,0,0,0,version_num
338.0,36,44,3,0.031578947,0.8947368,0.0012060963,0.9030372,0.001007080078125,297,0.036639526,0.903775,3,0,0,29,version_num
469.0,20,7,1,1.0,1.0,1.0,1.0,0.040985107421875,89,1.0,1.0,0,0,0,7,sinkhole
202.0,38,44,23,0.21495327,0.8037383,0.013744829,0.82710296,0.0139923095703125,2277,0.2820513,0.79710144,0,0,0,23,version_num
499.0,64,67,8,1.0,1.0,1.0,1.0,1.2080078125,792,1.0,1.0,8,0,0,0,sinkhole
60.0,8,4,5,0.8333333,0.8333333,0.88240576,0.88240576,0.0149993896484375,392,0.7871486,0.7871486,0,0,0,5,dis_flood
